Num_Ticket,ClienteDNI,id_ruta,AgenciaNombre,BusPlaca,Fecha_viaje
6467,70001769,Caj-Apu,Oficina Bolivar,8351i73n2c,2018-1-22
6468,70001325,Lim-Hua,Tumbes,0pie5g6678,2018-11-23
6469,70001980,Tum-Cus,Tumbes,mv32hhfu9x,2018-2-4
6470,70001843,Ica-Hua,Chiclayo,dg3nf9f9ba,2018-12-17
6471,70000872,Jun-Hua,Lima,1oo4083geb,2018-11-14
6472,70001574,Jun-Ama,Oficina Juan Pablo,6nw4m85nut,2018-4-22
6473,70000789,Anc-Piu,Chiclayo,95137258mi,2018-2-10
6474,70001599,Pas-Are,Piura Terminal,k3n33u5068,2018-1-17
6475,70001547,Anc-Pas,Piura Terminal,mnrfu6h6s2,2018-7-21
6476,70001300,Hua-Hua,Talara,55e2li874t,2018-3-15
6477,70000965,Caj-Hua,Chiclayo,i0mq4q355f,2018-10-10
6478,70001252,Caj-Pun,Lima,8ivs2c3n91,2018-9-20
6479,70001761,Aya-Are,Piura Terminal,076nue65j2,2018-1-22
6480,70001500,Tac-Lam,Oficina Juan Pablo,38h4d5kp66,2018-8-16
6481,70001766,Caj-San,Tumbes,w9u60tr4v8,2018-8-21
6482,70000861,Mad-San,Plaza Norte,f81ss5fh02,2018-11-19
6483,70001831,Mad-Ama,Los Organos,37l9ocsob3,2018-7-1
6484,70000920,Moq-Ica,Oficina Juan Pablo,36352o9n4k,2018-8-9
6485,70001190,Moq-Piu,Los Organos,v450je7a10,2018-6-12
6486,70001055,Pun-Pas,Oficina Juan Pablo,q7ck3954t6,2018-6-6
6487,70000134,Piu-Ama,Paita,8e03ll83hi,2018-6-5
6488,70000205,Uca-Hua,Chimbote,4nv4ki42sd,2018-6-13
6489,70000214,Aya-Pun,Máncora,b2vet6bqqs,2018-11-23
6490,70001538,Mad-Hua,Oficina Juan Pablo,kb24hd3wo8,2018-9-24
6491,70001332,Lam-Caj,Chiclayo,0l69108x14,2018-10-20
6492,70000960,Piu-Ama,Piura Terminal,48o0d0kkq3,2018-7-12
6493,70001086,Pun-Piu,Los Organos,ole2trhlah,2018-5-10
6494,70000021,Are-Lam,Paita Terminal,bi5obvxudo,2018-5-22
6495,70001619,Mad-Jun,Piura Terminal,d8672pva38,2018-1-11
6496,70001776,Tum-Ama,Terrapuerto Trujillo,27l9c0029j,2018-12-8
6497,70001825,Cal-Ama,Sullana,44ainf00e8,2018-7-25
6498,70001642,Uca-Tum,Oficina Bolivar,tt5831203q,2018-1-8
6499,70001967,Pun-Moq,Chimbote,nla24wg4or,2018-3-19
6500,70001018,La -Tum,Lima,0362f1qdg7,2018-11-26
6501,70001975,Mad-Hua,Piura Terminal,mta9u40982,2018-1-10
6502,70000180,Aya-Lam,Lima,14ueq50pi0,2018-10-20
6503,70001882,Tac-Lam,Tumbes,cgt34swhuo,2018-10-24
6504,70000424,Tum-Cus,Paita,f86l51iie2,2018-7-8
6505,70000509,La -Tum,Plaza Norte,725gl430lj,2018-10-19
6506,70001451,Lam-Anc,Paita,5u3bvgdn6x,2018-2-25
6507,70001381,Mad-San,Los Organos,7bcx4txw3s,2018-4-11
6508,70001101,Apu-Caj,Paita Terminal,7geje1710t,2018-3-12
6509,70001004,Piu-Are,Terrapuerto Trujillo,mqoveub9b1,2018-6-11
6510,70000556,Lor-Caj,Plaza Norte,fu0j5jm627,2018-1-20
6511,70001366,Ica-Piu,Paita Terminal,88r9dt4623,2018-12-21
6512,70001910,Are-Ama,Tumbes,sc6kmh441q,2018-12-5
6513,70000018,Pas-Apu,Piura Terminal,ov7da8310c,2018-6-12
6514,70001491,Pun-Lim,Oficina Bolivar,d6jvv30s5b,2018-3-4
6515,70001153,Cus-Ica,Piura Terminal,92ep3751h8,2018-3-18
6516,70000239,Piu-Anc,Terrapuerto Trujillo,sb60k5jb37,2018-3-4
6517,70001099,Hua-Tum,Los Organos,65mkp65j27,2018-1-21
6518,70001601,Cus-Lam,Piura Terminal,j5w366l0x5,2018-11-19
6519,70001010,Pun-Caj,Piura Terminal,63qbrma3o0,2018-2-7
6520,70000907,San-Uca,Plaza Norte,8tbd959s83,2018-7-8
6521,70001437,Cus-Lim,Máncora,6ip65q9716,2018-10-19
6522,70001769,Ica-Tum,Paita Terminal,65mkp65j27,2018-10-16
6523,70000757,Apu-Pas,Chiclayo,d59jh0w72d,2018-3-8
6524,70001917,Pun-Jun,Máncora,3i74d5114x,2018-2-26
6525,70000903,Anc-Moq,Sullana,d8o39xg36k,2018-10-11
6526,70001144,Hua-Ama,Terrapuerto Trujillo,446v12v86p,2018-1-6
6527,70001482,Cus-Ama,Lima,11wh23nkdi,2018-7-24
6528,70001344,Cal-Piu,Chimbote,3v82a7gq70,2018-7-9
6529,70000060,La -Tac,Máncora,g2ta7ebu06,2018-1-27
6530,70000342,Caj-San,Máncora,u1l5ttn9j2,2018-5-24
6531,70000169,Pun-Moq,Plaza Norte,38h4d5kp66,2018-1-27
6532,70001723,Lor-Lim,Lima,e1809vv0hl,2018-1-6
6533,70000964,Ica-Piu,Terrapuerto Trujillo,bf0lnv84r6,2018-11-13
6534,70001695,Pun-San,Paita Terminal,fa340x9pxl,2018-1-9
6535,70001014,Uca-Apu,Paita Terminal,9bx8refhg1,2018-2-25
6536,70001952,Hua-San,Sullana,5lksmv1o5g,2018-8-18
6537,70000512,Pun-Piu,Terrapuerto Trujillo,l6s2o233he,2018-8-6
6538,70001917,Ica-Tum,Oficina Juan Pablo,6530t632k1,2018-4-1
6539,70000166,Caj-Pun,Plaza Norte,v7m09t769l,2018-4-4
6540,70001394,Jun-Pas,Oficina Bolivar,252ao657ih,2018-11-24
6541,70001170,Pas-Ica,Sullana,achihxj43t,2018-2-13
6542,70000701,Ama-Uca,Los Organos,wlh4soo3qt,2018-2-27
6543,70000486,Tac-Lam,Los Organos,4i30mepk1r,2018-2-26
6544,70000041,Pun-Piu,Paita,r7hc8b537j,2018-10-4
6545,70001316,Hua-Hua,Chimbote,6f86nx1u99,2018-6-28
6546,70000697,Aya-Lim,Paita,6hhx5llgvf,2018-12-16
6547,70000938,Apu-Cal,Tumbes,uv85k371gd,2018-3-8
6548,70000520,San-La ,Paita,wm1oeadopi,2018-6-19
6549,70001332,Caj-Hua,Plaza Norte,pqm32bu7h6,2018-3-24
6550,70000839,Lam-Cal,Plaza Norte,hi62nuc53k,2018-5-9
6551,70000130,Pas-Are,Máncora,0c90i69p9l,2018-8-5
6552,70000148,Pun-Pas,Paita Terminal,rcl4c2nrm3,2018-4-7
6553,70000344,Anc-Piu,Lima,w5894qpfx3,2018-11-17
6554,70001412,Ama-Hua,Plaza Norte,i72a58q142,2018-3-1
6555,70001622,Hua-Jun,Piura Terminal,28ns56f9nj,2018-1-8
6556,70000573,Anc-Cus,Oficina Bolivar,tt5831203q,2018-8-25
6557,70001686,Mad-Jun,Máncora,kv87dx89d0,2018-6-3
6558,70000045,Pun-Are,Chiclayo,o38v56p26t,2018-12-28
6559,70000132,Hua-Cus,Oficina Bolivar,ksrw7m5uq7,2018-3-28
6560,70001930,Ica-Pas,Paita Terminal,su1b8vhxs2,2018-10-22
6561,70001169,Apu-Ica,Oficina Juan Pablo,76rn9p3k61,2018-6-24
6562,70000942,Lor-Caj,Los Organos,shj60h024u,2018-10-17
6563,70000703,Are-Pas,Paita,bi5obvxudo,2018-3-2
6564,70001820,Hua-Pas,Terrapuerto Trujillo,g0d31m2ud3,2018-9-20
6565,70001021,Tac-Lim,Talara,xu270n95gn,2018-1-6
6566,70000074,Pas-Jun,Chiclayo,5hh1628s3e,2018-12-18
6567,70001154,Piu-Ica,Paita Terminal,2d779w2w39,2018-4-7
6568,70001329,Anc-Moq,Máncora,g435a4krs0,2018-11-28
6569,70000639,Ica-Pas,Paita Terminal,8f6n0v1v1q,2018-9-19
6570,70000528,La -Lim,Terrapuerto Trujillo,345b77s7a1,2018-11-6
6571,70000945,Ica-Piu,Talara,5i8n8n2m1s,2018-12-23
6572,70000563,Cus-Lam,Oficina Bolivar,q42bwui518,2018-7-8
6573,70001106,Uca-Tum,Sullana,k5i1upr6d4,2018-3-13
6574,70000813,Caj-Lim,Oficina Bolivar,999h053g40,2018-11-19
6575,70000721,Anc-Are,Terrapuerto Trujillo,rv9b7p31f6,2018-11-7
6576,70001047,Aya-Are,Los Organos,see891fu36,2018-2-23
6577,70000421,Lam-Cal,Chimbote,515pr916hg,2018-10-7
6578,70001773,Moq-Hua,Máncora,kvrsqmcj23,2018-2-13
6579,70000542,Mad-Hua,Oficina Bolivar,a73bk7i532,2018-7-16
6580,70000851,Piu-Mad,Plaza Norte,7443p619r3,2018-6-28
6581,70001769,Cal-Tac,Piura Terminal,hkxm4m5600,2018-8-25
6582,70000378,Are-Caj,Paita Terminal,je841044wk,2018-10-7
6583,70000957,Uca-Jun,Oficina Bolivar,o93589o0wq,2018-10-24
6584,70001891,Tum-Ama,Paita,r7hc8b537j,2018-9-17
6585,70000256,Tum-La ,Paita Terminal,kai48li57j,2018-8-9
6586,70000825,Hua-Tum,Lima,6knuao812p,2018-9-4
6587,70000660,La -Lim,Chimbote,b2vet6bqqs,2018-10-14
6588,70000128,Caj-Tum,Paita Terminal,76rn9p3k61,2018-10-25
6589,70001741,Caj-Pas,Oficina Juan Pablo,286867m668,2018-9-17
6590,70000131,Hua-San,Terrapuerto Trujillo,see891fu36,2018-7-16
6591,70000590,Caj-Lim,Oficina Juan Pablo,wcqp00l7ju,2018-4-28
6592,70000126,Mad-Caj,Terrapuerto Trujillo,an711w72e1,2018-2-4
6593,70000654,Pun-Caj,Talara,rv275865qs,2018-5-23
6594,70000470,Caj-Cal,Tumbes,7g717r3suw,2018-1-23
6595,70001603,Piu-Are,Plaza Norte,aff9tmilmt,2018-2-10
6596,70001619,Ica-Piu,Oficina Juan Pablo,d59jh0w72d,2018-6-24
6597,70001022,Apu-Anc,Paita,8351i73n2c,2018-6-1
6598,70001831,Hua-Anc,Sullana,h776x350k5,2018-6-3
6599,70000338,Are-La ,Oficina Bolivar,92ep3751h8,2018-7-20
6600,70001146,Tum-Caj,Sullana,8m3r96b3o6,2018-6-24
6601,70001862,Piu-Hua,Máncora,28kwj7rd03,2018-11-16
6602,70000653,Mad-Jun,Oficina Juan Pablo,ef54p83ua1,2018-1-17
6603,70000512,Caj-Cal,Piura Terminal,rv275865qs,2018-8-2
6604,70000636,Tac-Lor,Chimbote,77va64597f,2018-2-24
6605,70001246,Lam-Aya,Máncora,0c90i69p9l,2018-6-23
6606,70001331,Caj-Moq,Máncora,8iwrrlni2v,2018-7-5
6607,70001500,Tac-Jun,Tumbes,9m1q339f49,2018-9-22
6608,70000223,San-Cal,Paita Terminal,dkjmx4ax1c,2018-11-17
6609,70001916,Lor-Mad,Terrapuerto Trujillo,cgt34swhuo,2018-6-16
6610,70001012,Lam-Ica,Oficina Bolivar,cgdd5094w4,2018-4-22
6611,70000923,Caj-San,Paita,2d779w2w39,2018-4-28
6612,70000450,Ama-Hua,Chimbote,9m1q339f49,2018-8-24
6613,70000044,Hua-Are,Sullana,74dkmqp92p,2018-2-22
6614,70001454,Jun-Pas,Los Organos,8vf32f2238,2018-7-5
6615,70001315,Ica-Piu,Paita Terminal,84swt9x19j,2018-5-27
6616,70001200,Apu-Pas,Oficina Bolivar,94d6q30p39,2018-6-28
6617,70000104,Uca-Apu,Chimbote,h776x350k5,2018-11-15
6618,70001503,Lam-Cal,Máncora,7pxbh2ao74,2018-9-23
6619,70000608,Piu-Hua,Lima,5u3bvgdn6x,2018-11-23
6620,70000816,Hua-Are,Los Organos,9pweqx190h,2018-2-18
6621,70000414,Anc-Cus,Talara,065g159lex,2018-11-12
6622,70001526,Tac-Caj,Piura Terminal,xu270n95gn,2018-7-2
6623,70000295,Lam-Anc,Sullana,vgq0o6q92s,2018-10-1
6624,70000774,Lor-San,Lima,jp7dg5821u,2018-10-10
6625,70000431,Cus-Lam,Lima,1a827511r5,2018-11-13
6626,70001482,Pas-Apu,Los Organos,xae6815380,2018-8-12
6627,70001814,Jun-Ama,Oficina Bolivar,ooo5l77i27,2018-12-9
6628,70001110,Uca-Tum,Chimbote,v8u85t5e4t,2018-12-24
6629,70000830,Ica-Ama,Paita,i4n39jjaio,2018-11-19
6630,70000239,Aya-Cus,Chiclayo,ug1499s380,2018-7-7
6631,70001043,Lor-San,Chimbote,vgq0o6q92s,2018-1-27
6632,70000344,Are-Lam,Paita Terminal,b2vet6bqqs,2018-8-25
6633,70001582,Piu-San,Terrapuerto Trujillo,2d779w2w39,2018-8-19
6634,70001556,Caj-Hua,Chimbote,8iwrrlni2v,2018-4-22
6635,70001320,Pun-Lim,Máncora,7d1rv2786b,2018-10-3
6636,70001051,Pas-Apu,Chiclayo,76rn9p3k61,2018-9-23
6637,70000312,Tac-Lor,Oficina Bolivar,wr3961i4gg,2018-11-13
6638,70001057,Anc-Lor,Terrapuerto Trujillo,pbwbxdxc60,2018-3-10
6639,70001038,Piu-Caj,Talara,3v82a7gq70,2018-5-4
6640,70001166,Pas-Ica,Talara,imf30239v9,2018-1-15
6641,70000352,Piu-Cus,Máncora,wltd4s885l,2018-2-28
6642,70000329,Moq-Ica,Terrapuerto Trujillo,d59jh0w72d,2018-12-3
6643,70001750,Ica-La ,Máncora,spwsuer7w3,2018-5-22
6644,70000710,Caj-Pun,Piura Terminal,kb24hd3wo8,2018-8-12
6645,70001512,Hua-Ama,Tumbes,7o98u20vf5,2018-12-13
6646,70001272,Caj-Moq,Los Organos,718wk2cji8,2018-3-18
6647,70000038,Piu-Hua,Piura Terminal,06532xhhb8,2018-2-3
6648,70000879,Apu-Ama,Chiclayo,252ao657ih,2018-5-15
6649,70001947,Mad-Ama,Chimbote,711485sf67,2018-12-16
6650,70001170,Hua-Pas,Lima,r2vp1o1cvv,2018-3-9
6651,70000510,Cus-La ,Terrapuerto Trujillo,snthl2w0b7,2018-2-26
6652,70001086,Lam-Cal,Tumbes,kai48li57j,2018-10-18
6653,70000163,Jun-San,Oficina Juan Pablo,1p2ojc4782,2018-12-2
6654,70001819,Caj-Cal,Piura Terminal,1vend7tmjs,2018-2-11
6655,70000578,Cus-Lam,Plaza Norte,38pu50w6kt,2018-11-25
6656,70001707,Uca-Are,Paita Terminal,w9u60tr4v8,2018-6-9
6657,70001244,Tac-Jun,Tumbes,9ve8m5t4q5,2018-6-18
6658,70000738,Aya-Lim,Chiclayo,bf0lnv84r6,2018-11-5
6659,70000924,Hua-Pas,Paita Terminal,366sq2e2km,2018-6-21
6660,70001449,Tum-Cus,Máncora,11a355xa19,2018-4-11
6661,70001048,Hua-Ama,Paita Terminal,77va64597f,2018-1-13
6662,70001184,Lam-Ica,Terrapuerto Trujillo,b9bcffqwnu,2018-10-14
6663,70000733,Pun-Lor,Paita,6hhx5llgvf,2018-11-14
6664,70001447,Caj-Apu,Oficina Juan Pablo,c07nems566,2018-2-25
6665,70001846,Cal-Tac,Máncora,q15om33373,2018-3-16
6666,70001929,Uca-Are,Tumbes,p68h0f6u4q,2018-7-19
6667,70001204,Tac-Caj,Los Organos,v6564wth48,2018-7-8
6668,70000225,Uca-Hua,Chimbote,s3xu80bsbc,2018-11-5
6669,70000021,Tac-Lim,Chiclayo,ovh5fp5vlw,2018-8-4
6670,70000280,Hua-Jun,Terrapuerto Trujillo,g0d31m2ud3,2018-1-21
6671,70000688,Cal-Ama,Los Organos,wm1oeadopi,2018-3-11
6672,70000052,San-Cal,Oficina Juan Pablo,13632q719h,2018-3-24
6673,70000282,Jun-Tum,Sullana,7fapp9hq35,2018-8-17
6674,70000157,Jun-Pas,Oficina Juan Pablo,999h053g40,2018-1-9
6675,70000815,Mad-Ama,Chimbote,3i74d5114x,2018-3-7
6676,70000777,Mad-Hua,Paita,0r20h63phi,2018-5-27
6677,70000267,Ama-Hua,Oficina Bolivar,30pkm952tg,2018-12-3
6678,70000634,Tac-Lor,Los Organos,298bc3q5o1,2018-6-22
6679,70001877,Piu-Ica,Los Organos,g9q5p55g0o,2018-7-11
6680,70000555,Uca-Moq,Máncora,97trp9r458,2018-3-6
6681,70001924,Anc-Pas,Lima,r5o6stvo91,2018-5-9
6682,70001763,Apu-Cal,Paita Terminal,29r1w34120,2018-8-25
6683,70000946,Tac-San,Lima,kf8b8uas91,2018-3-11
6684,70001157,San-Piu,Los Organos,84swt9x19j,2018-4-20
6685,70000554,Pun-Pas,Plaza Norte,38h4d5kp66,2018-9-15
6686,70000495,Ica-Ama,Máncora,55e2li874t,2018-9-27
6687,70001843,Uca-Are,Lima,r7hc8b537j,2018-12-25
6688,70000348,Tum-Caj,Piura Terminal,0pie5g6678,2018-2-25
6689,70001360,Aya-Lam,Lima,hev274nq62,2018-11-16
6690,70000716,Aya-Hua,Plaza Norte,868p0f70ee,2018-10-7
6691,70000830,Mad-Lim,Terrapuerto Trujillo,77va64597f,2018-4-7
6692,70000101,San-Piu,Terrapuerto Trujillo,55e2li874t,2018-4-10
6693,70000631,Tum-Ica,Oficina Juan Pablo,i8j032h9kt,2018-6-28
6694,70000198,La -Tum,Chimbote,76rn9p3k61,2018-3-28
6695,70000894,San-Tac,Chimbote,7194ju8595,2018-11-26
6696,70001174,Lor-Hua,Tumbes,s3xu80bsbc,2018-5-10
6697,70001622,Lam-La ,Los Organos,868p0f70ee,2018-5-16
6698,70001277,Apu-Anc,Sullana,9s84d0x7em,2018-10-26
6699,70001214,Pas-Pun,Paita,pbwbxdxc60,2018-3-18
6700,70000051,Caj-Lam,Tumbes,711485sf67,2018-9-7
6701,70001116,Lam-Mad,Talara,shj60h024u,2018-3-19
6702,70001286,Anc-Are,Chiclayo,27l9c0029j,2018-2-5
6703,70001130,Hua-Cus,Sullana,90p04t952m,2018-7-11
6704,70000466,Tum-Cus,Chimbote,65mkp65j27,2018-9-8
6705,70000070,Tum-Aya,Tumbes,968gf0g5tk,2018-4-20
6706,70000475,Pas-Lor,Talara,ghvt75unt5,2018-1-12
6707,70001928,Cal-Piu,Plaza Norte,8f6n0v1v1q,2018-6-2
6708,70000021,Jun-Ama,Plaza Norte,9v61jxlwpw,2018-10-14
6709,70000435,Moq-Hua,Paita,2d779w2w39,2018-5-15
6710,70000908,Tac-San,Lima,xww647lk8v,2018-9-14
6711,70001163,Ica-Tum,Los Organos,5a9n657gj1,2018-2-6
6712,70001364,Apu-Caj,Chiclayo,qi18cssk07,2018-7-18
6713,70001821,Lor-Anc,Lima,42h887b798,2018-10-19
6714,70000742,Moq-Piu,Oficina Juan Pablo,55w7f9l4n2,2018-2-15
6715,70000535,Pas-Ica,Oficina Juan Pablo,s325767n8h,2018-3-21
6716,70000843,Hua-Tum,Paita,69k1gfv94n,2018-11-22
6717,70001072,Uca-San,Sullana,ovh5fp5vlw,2018-4-15
6718,70000778,Lim-Hua,Talara,aff9tmilmt,2018-11-19
6719,70000717,Tac-Lim,Los Organos,a4u7csvfa6,2018-6-25
6720,70000012,Moq-Piu,Terrapuerto Trujillo,q7ck3954t6,2018-10-5
6721,70000141,Lam-Cal,Oficina Bolivar,95137258mi,2018-5-25
6722,70000687,San-La ,Talara,6530t632k1,2018-6-16
6723,70000624,Caj-Lam,Talara,i72a58q142,2018-3-7
6724,70001976,Piu-Are,Chimbote,rft81mm44g,2018-10-28
6725,70001004,Lam-Cal,Lima,i5is3419us,2018-4-14
6726,70001979,Hua-Ica,Talara,hev274nq62,2018-11-6
6727,70000281,Lor-Caj,Chiclayo,p6ce4xx830,2018-12-28
6728,70000160,Lam-Aya,Tumbes,vgq0o6q92s,2018-11-25
6729,70001958,Hua-Ica,Máncora,xct5dw89vt,2018-7-5
6730,70001100,Apu-San,Terrapuerto Trujillo,15vshop92f,2018-5-2
6731,70001388,Lor-Caj,Chimbote,8o9h6io82u,2018-9-9
6732,70001123,Ama-Tac,Paita Terminal,6bw12d938l,2018-4-25
6733,70001712,Lam-Uca,Paita Terminal,sqos0nd74o,2018-4-23
6734,70000506,Cal-Piu,Piura Terminal,0pie5g6678,2018-6-8
6735,70000534,Moq-Hua,Paita,6041o60k53,2018-2-14
6736,70001486,Tum-Tac,Oficina Juan Pablo,qi18cssk07,2018-8-18
6737,70000824,Mad-Caj,Los Organos,1p2ojc4782,2018-1-3
6738,70001937,Anc-Are,Tumbes,n70bm7flo2,2018-12-5
6739,70000080,Caj-San,Paita,97trp9r458,2018-4-20
6740,70000908,Cal-Lim,Plaza Norte,p6ce4xx830,2018-11-2
6741,70001307,Cus-Ama,Paita,7fapp9hq35,2018-5-19
6742,70000433,Piu-Cus,Tumbes,i8j032h9kt,2018-6-15
6743,70000707,Pun-Jun,Paita Terminal,kai48li57j,2018-1-15
6744,70001585,Piu-Ama,Terrapuerto Trujillo,x68ibbkd52,2018-3-21
6745,70000934,Ama-Tac,Tumbes,aeh9lf2w8h,2018-1-12
6746,70001212,Are-Lam,Tumbes,365i509j80,2018-12-8
6747,70001201,Lor-Anc,Máncora,77va64597f,2018-7-21
6748,70000197,Pas-Lor,Paita,2bgv82r5g0,2018-3-8
6749,70000906,Caj-Pas,Paita,2c17k0gei3,2018-8-20
6750,70000623,Moq-Are,Talara,xct5dw89vt,2018-12-15
6751,70000040,Piu-Cal,Piura Terminal,1oo4083geb,2018-7-18
6752,70000099,Pun-Lor,Chiclayo,8sw2196wu0,2018-8-1
6753,70000811,Cal-Ama,Oficina Bolivar,mv32hhfu9x,2018-9-9
6754,70000777,Piu-Mad,Paita,sw496npf9v,2018-2-16
6755,70000093,Mad-Cal,Talara,sb60k5jb37,2018-2-1
6756,70000429,Hua-San,Oficina Bolivar,el802l4e8r,2018-1-3
6757,70000833,Pun-Lim,Chiclayo,69k1gfv94n,2018-7-2
6758,70001504,Piu-Mad,Sullana,b58eul9ilb,2018-8-10
6759,70000530,Anc-Are,Oficina Juan Pablo,30pkm952tg,2018-7-10
6760,70000910,Ica-Tum,Tumbes,69k1gfv94n,2018-7-3
6761,70001575,Caj-San,Oficina Bolivar,mv32hhfu9x,2018-4-21
6762,70001756,Uca-Apu,Plaza Norte,i5is3419us,2018-1-6
6763,70000563,Hua-Hua,Tumbes,hedb93in5r,2018-3-10
6764,70001645,Tac-Jun,Máncora,53ej2tq7v3,2018-4-25
6765,70001454,Apu-Are,Piura Terminal,286867m668,2018-2-23
6766,70000186,Pun-Caj,Piura Terminal,3v82a7gq70,2018-11-19
6767,70001629,Apu-Pas,Chiclayo,1p2ojc4782,2018-6-7
6768,70001042,Pun-Pas,Terrapuerto Trujillo,71d91ih8jr,2018-6-25
6769,70000130,Moq-Caj,Sullana,o38v56p26t,2018-9-21
6770,70001965,Ica-Pun,Los Organos,6bw12d938l,2018-6-20
6771,70001327,Tum-Tac,Los Organos,ka6la0qm2s,2018-2-23
6772,70000400,Caj-Pun,Plaza Norte,5hh1628s3e,2018-8-23
6773,70001825,Pas-Ica,Paita,k8ws18i2f8,2018-12-18
6774,70001112,Lam-Ica,Sullana,36352o9n4k,2018-11-9
6775,70000501,Piu-Ama,Paita,076nue65j2,2018-9-4
6776,70000859,Caj-Lam,Plaza Norte,td65vtw15f,2018-2-21
6777,70001373,Pun-Moq,Paita Terminal,725gl430lj,2018-9-27
6778,70001636,Jun-Ama,Chimbote,760gow8o69,2018-5-16
6779,70000149,Uca-Moq,Lima,1p2ojc4782,2018-2-11
6780,70001281,Lam-La ,Plaza Norte,7pxbh2ao74,2018-8-18
6781,70000726,Ica-Tum,Tumbes,an711w72e1,2018-10-11
6782,70001365,Lor-San,Oficina Juan Pablo,us5c82pmmp,2018-1-25
6783,70001558,Caj-Apu,Oficina Bolivar,wqp5jf976a,2018-2-6
6784,70000445,Tum-Cus,Plaza Norte,xu270n95gn,2018-8-4
6785,70001080,Anc-Lor,Paita,icg3nl5ln5,2018-4-26
6786,70001959,Aya-Lam,Lima,b7tl1d385s,2018-8-14
6787,70000462,Pun-Lor,Oficina Bolivar,ft32n40kk9,2018-1-9
6788,70001182,Ama-Tac,Paita Terminal,g535r4k8k8,2018-5-11
6789,70001133,Mad-Hua,Sullana,07sx26k5np,2018-12-4
6790,70000574,Pun-Lor,Chimbote,298bc3q5o1,2018-9-3
6791,70000818,Hua-Anc,Máncora,7484pr6133,2018-12-28
6792,70000656,Pas-Pun,Chiclayo,8qitbd4fm3,2018-9-9
6793,70000856,Aya-Lim,Sullana,5hh1628s3e,2018-7-12
6794,70000308,Lam-Ica,Paita,28ns56f9nj,2018-7-24
6795,70000232,Lam-Anc,Paita Terminal,r7hc8b537j,2018-7-24
6796,70001474,Moq-Are,Tumbes,hsxj4h4s4a,2018-12-7
6797,70001253,Hua-Lim,Chimbote,5a9n657gj1,2018-4-9
6798,70001901,Pun-Moq,Terrapuerto Trujillo,am812i8lb9,2018-6-7
6799,70001242,Ama-Uca,Chimbote,hi62nuc53k,2018-8-1
6800,70000954,Uca-San,Terrapuerto Trujillo,uv85k371gd,2018-8-16
6801,70000484,Pun-Pas,Tumbes,sqos0nd74o,2018-9-27
6802,70000128,Pas-San,Chimbote,5u3bvgdn6x,2018-8-25
6803,70001093,Cal-Ama,Sullana,flx75ss8e9,2018-8-26
6804,70000630,San-Cal,Plaza Norte,42040vctp0,2018-2-27
6805,70001720,Jun-Tum,Chimbote,hev274nq62,2018-9-26
6806,70000336,Ica-Ama,Oficina Juan Pablo,aff9tmilmt,2018-8-25
6807,70001510,Caj-Lim,Talara,286867m668,2018-9-26
6808,70000892,Apu-San,Terrapuerto Trujillo,dr3k6es98x,2018-2-5
6809,70001737,Pun-San,Paita,rfwdnv90l6,2018-1-20
6810,70000815,Caj-Moq,Chiclayo,64r652q79v,2018-2-16
6811,70001179,Apu-Ama,Sullana,wltd4s885l,2018-9-12
6812,70001682,Ama-Apu,Oficina Juan Pablo,xct5dw89vt,2018-7-7
6813,70001217,Lor-Caj,Oficina Juan Pablo,6f86nx1u99,2018-11-26
6814,70001015,Ica-Hua,Tumbes,8m3r96b3o6,2018-5-18
6815,70000185,Pas-Cus,Talara,n6x9i2j9l6,2018-10-19
6816,70001187,Apu-Ama,Los Organos,1efrjn90pa,2018-4-16
6817,70000202,Piu-Anc,Paita Terminal,wr3961i4gg,2018-3-25
6818,70001543,Cal-Ama,Piura Terminal,sc6kmh441q,2018-7-17
6819,70001672,Lor-San,Máncora,97trp9r458,2018-7-17
6820,70001450,Are-Pas,Terrapuerto Trujillo,vuq3n4j029,2018-4-2
6821,70000441,San-La ,Oficina Bolivar,55w7f9l4n2,2018-11-18
6822,70001623,San-Tac,Oficina Juan Pablo,cgdd5094w4,2018-7-17
6823,70000793,Cus-Lam,Paita Terminal,275109e44l,2018-5-15
6824,70000587,Tum-Tac,Paita Terminal,8kxitb16v3,2018-2-22
6825,70001987,Ama-Tac,Lima,5j89dvka2n,2018-11-9
6826,70000648,Caj-Lam,Paita Terminal,519e911ljg,2018-8-19
6827,70000271,Pun-Lor,Terrapuerto Trujillo,ft32n40kk9,2018-1-14
6828,70001266,Aya-Cus,Paita Terminal,pn39d0wx50,2018-2-4
6829,70001964,Aya-Are,Lima,uc3742l492,2018-1-22
6830,70000837,Caj-Moq,Paita,ceac62wxd1,2018-7-4
6831,70000090,Lor-San,Paita Terminal,see891fu36,2018-10-15
6832,70001816,Pas-Pun,Sullana,dg3nf9f9ba,2018-3-2
6833,70000548,Lam-Mad,Los Organos,w9u60tr4v8,2018-12-10
6834,70001861,Lor-Ica,Talara,jmkrkq326r,2018-12-11
6835,70001618,Uca-Hua,Oficina Bolivar,28kwj7rd03,2018-7-4
6836,70001341,Mad-Ama,Paita Terminal,b7tl1d385s,2018-12-15
6837,70001618,Are-Ama,Plaza Norte,7443p619r3,2018-11-10
6838,70000340,Caj-Lam,Tumbes,ul52w57p4j,2018-1-7
6839,70000409,Uca-Are,Los Organos,0l69108x14,2018-8-18
