DNI_ponente,Cod_capacitacion
57366292,1892
16149233,972
20263042,1411
17323846,1922
93820151,2696
76216288,1061
39682386,3386
69662614,2500
96146573,4351
42309691,3508
50065279,3190
12690123,3157
87600589,807
79238493,4855
45884327,542
31105495,3524
24645837,2096
33274079,2026
46849597,4152
83543582,4794
10510767,1179
52279829,1626
48272566,4097
47886652,893
76360169,3444
06031443,4073
67859502,2646
78289675,482
26484241,1185
96693767,1422
70603900,3807
15325197,1865
82139700,795
87797980,764
78262063,4192
55269627,3147
72906184,2766
96714551,2641
29432689,2956
24507030,1665
38375036,641
33354407,739
05094634,4320
71865195,1740
59521476,4262
66337617,4937
21249480,4461
89335410,325
54486187,2046
04584801,1556
60092258,3000
64470421,2961
53827084,3533
86932326,334
53039362,3194
87481927,593
46465442,4089
12952756,2122
66402782,257
44647601,1619
48703187,4729
52878093,3941
54952993,1062
42179365,2150
22484492,1708
52421101,2050
56072929,2466
61351273,3178
00319924,4671
87738950,3840
98692009,3216
25150921,1700
29456256,3470
43390260,3419
95283893,388
12220019,4599
62908034,650
99397353,2011
12027144,4158
05968883,2525
30633443,1924
85887846,3278
81873221,2292
10972039,1741
98692009,4026
94098746,4828
97798026,2719
57994619,900
26634172,3054
03883735,1268
89483691,3414
77796428,4912
85254816,2111
62312722,3482
32946645,141
24372151,4840
81773852,3287
83238413,2808
60756059,2280
51943722,3894
55400596,2835
49297351,4900
52843113,2954
37723028,1743
96714551,4177
71247751,803
77002702,1583
70379065,4360
04733003,342
37581319,2669
75104196,202
41805497,3902
42047557,3332
00973775,421
03319074,3964
29190665,4622
53339139,742
58038928,3706
48679504,3028
64446041,1057
02747885,4814
15112967,2500
26000113,3927
89883348,2796
05954870,4703
15845476,4753
31284190,679
51460453,4747
41516602,3070
62019509,2328
22500697,835
49504846,186
09271935,4177
55029376,1626
03526233,2047
04039411,762
10951166,895
87370180,962
18954511,1476
99725413,443
69752382,1928
36891957,2437
52268829,1556
22355724,2971
86260724,56
19615621,4365
72622376,3601
08527332,173
83621551,1148
34549448,1336
19675231,2186
85249940,1408
34135657,3066
70490572,607
04953542,2482
91636792,721
60354934,3951
05750340,3370
73686724,4398
42488514,1486
89743828,1640
02885411,3050
84894510,3107
08434989,4372
24520135,2726
61639810,2451
60793592,4160
83753596,697
09738075,3934
65808351,1768
73686724,3706
50297590,2179
15530513,4704
24806163,4518
52031932,3242
13430196,4909
94955802,3208
96161761,2827
62682084,2534
12072569,1922
24223281,4261
77591930,172
13857154,937
40060334,3351
64073297,3525
81692574,2640
78166478,312
28758909,1241
03170321,3072
06298637,471
97938746,3116
77190230,2548
35677236,4691
23079858,343
47960400,3927
96461766,2485
94546978,4343
58476192,4313
20796340,1230
54840540,2855
62850824,487
54991890,3338
68730288,3018
81670813,3520
74082154,1691
02414209,3756
30049876,2075
01533903,2483
53347346,4384
66894468,3991
39592236,1444
47300957,4204
77388639,1837
37540104,2419
83312209,3886
34567500,4174
93630975,2122
42415029,1525
51566118,4797
16631538,3935
89743987,389
01238868,2648
85876073,1700
59817840,583
32286300,662
70353549,747
61624027,3755
33309535,4245
65513741,1173
01874927,1364
60465408,4642
52516453,784
93777153,756
95406138,4609
53261967,60
14584275,3393
35228757,2587
42986361,4266
25275456,229
17187147,1723
06769624,777
59461373,701
09556934,126
17280521,2829
30764600,4314
00040335,2710
40295901,1085
67536509,3425
19525880,3509
33816852,98
87183547,2930
87267893,370
85301777,3589
02818852,1157
49695428,2191
45261013,1061
02683915,1703
13988059,204
61267849,3060
19369271,4481
10651512,3580
76040973,4034
92367472,3391
87760771,4210
63776545,1845
77744877,3173
09552379,1855
00142300,1645
34266105,884
82385087,614
52554184,682
04584801,2395
60677573,4789
36970133,568
94148865,1986
06856825,2927
20811306,3593
30833018,1583
76362497,2125
46884832,1588
12377044,4157
14504492,1009
04752472,1457
71502414,4545
00974142,1321
17682203,99
32535646,318
62019509,4020
72982258,442
94316043,2287
35467121,2924
95557359,4387
67811535,4217
31239094,3004
12322731,1836
01880843,1919
44894270,3174
33610975,3678
62539347,1174
93665571,3054
96864926,2507
78558927,3915
34326453,746
82612652,63
43576959,294
52154145,2261
08937026,4584
67559873,4078
79760778,4514
51935908,959
72259727,596
00605831,3284
64356982,3511
19675811,4753
20416713,2890
05599737,1236
88111652,3665
10951166,4575
14857697,4440
73768082,3303
11750052,4693
28046276,4305
14613474,3566
01050111,4431
91738068,1819
12614107,782
27962222,2325
75180126,2538
76714515,3733
97865050,4578
18422968,2803
54196108,4724
18872966,2319
19844611,3584
45463577,1642
62213220,4197
65571198,157
52774613,1965
00379646,3239
93817129,4507
09678490,842
03626025,2473
58636617,707
05921841,1709
10490011,3655
32274241,119
69795001,3454
64159708,631
82335604,1847
11539404,236
62538584,160
72904008,2529
08039928,2937
61342122,392
99271650,4946
04549218,2586
01874927,1540
54987580,1660
71000869,2775
22147008,4392
47427027,2361
16223802,1944
39445377,2059
76699527,4293
22459055,4496
14812618,3748
35087615,3963
53731072,1325
38808565,3475
70495836,780
05968883,2968
07981577,562
80992712,2482
27483313,4459
22741854,3296
18774036,743
04685822,1067
76881326,4176
35109153,1615
59499498,2033
84104833,2999
17638344,3471
75489746,4763
55893784,1567
20672493,1513
87005683,3012
98049290,4770
46368436,1693
80417001,2149
58317824,213
91702824,1356
07004667,2454
66966610,4995
84051279,550
19578348,1452
07257428,426
68031932,1069
57487812,4117
82063259,3694
80704327,424
94625586,736
85282869,2393
77603022,2011
86547861,4110
38919749,2944
95734319,957
78324219,2983
77082058,3076
07843517,2745
86623764,941
55798087,3913
15330270,0
63751296,266
00444174,3520
00395790,1154
62147651,1872
87241106,3732
30955103,100
11736063,1057
01292641,2607
81326763,1237
01463525,4653
10372971,4679
14570736,3551
44145498,4059
31974600,2974
04406224,860
98257764,660
37494989,2093
36990839,2791
00301521,4476
24674495,2842
10518439,281
76650618,304
50782385,3505
68179118,1691
21722781,4180
19744990,315
94230422,426
35894739,3988
38526323,3358
49874838,3811
45313696,4938
42091522,4401
10651512,3
45624175,2982
70958717,3208
74215701,4039
89686719,119
10451322,2532
99634322,4959
46584489,4718
71233019,3272
04870475,702
05782725,251
99908961,4537
88435557,3006
63759949,1885
60751915,523
46308223,2679
00940902,4831
35654165,2709
71531674,4190
67596796,4232
61725092,3796
20746187,2933
38488438,3692
23298511,4246
45228499,4037
17421774,3367
54155852,2343
71330574,602
02582162,3956
76965943,4645
33183718,126
88708582,1357
18266425,2042
85102081,4348
67821932,2167
61095144,541
63736292,3049
22845100,1070
64579451,3829
38123765,1409
04172290,2968
16229045,4859
99840575,4033
87890598,2013
80835753,4301
16590607,3821
06113274,1687
06612213,4384
95949578,597
64587724,1313
06797694,16
52493912,79
23982715,1680
42842267,2510
05549220,4169
06126684,1080
52187980,3697
70585946,154
28517940,1401
70372028,3424
80247192,178
18961134,129
80958915,129
84910981,1947
00834033,2301
48488766,1195
89518327,1467
19446887,1735
97728852,128
50252503,1362
65950510,4517
11544476,4139
93595610,3382
18884779,3649
61457678,2813
62150340,1837
58401844,2023
20756325,1209
95789151,535
36279439,4231
76384496,2770
98963394,1505
70607888,3052
73106588,3737
18666358,190
99904108,182
21522942,3894
56897840,626
37892086,1319
58476192,3411
88274133,4052
61953822,3475
89886652,1270
15591434,4580
15956010,4194
28614706,993
63686316,4237
43789967,2553
47437657,3443
00138296,3174
53904708,2742
47473881,4692
70116617,4030
06252011,264
38375023,945
28159420,833
19378836,1627
60192602,2426
71474301,345
07721783,1054
27739487,818
97957129,4207
13890354,898
98428654,1401
51493866,756
37511861,4326
74099288,2932
20811306,1487
48698251,2041
06031443,3663
42938970,1779
69213859,4336
12766591,157
81839792,4008
74612240,121
76714515,1394
46047071,3462
46107179,50
35927136,66
82026175,1405
93829093,2380
17596715,4321
41736602,2453
35755167,4979
43789967,263
17126680,3833
05065632,4491
93852383,3153
93973650,1284
52959284,1502
30232943,2223
69543309,48
47113472,1202
96982136,2749
67490724,2902
67933673,2091
70100204,1237
45590679,1947
72776894,4924
19796223,889
80992712,1920
18429886,3582
28608858,4244
89151864,3763
32260842,248
89061293,4637
88585718,4514
30982611,861
81651869,1135
53371105,1985
12429776,4117
54179775,672
64732031,1840
52516453,397
23812550,4545
70934770,4655
11468889,2361
81027698,581
74703556,1324
24359454,4837
18782131,4611
63090787,396
72762988,1863
06320486,1194
49344006,1219
45677250,3389
43100704,3607
21249707,691
87413711,3033
52269551,1267
87311673,79
11810374,1748
60351280,4160
62058220,398
01703371,4379
31384767,2057
10233812,2414
86709641,819
00940902,62
79827703,4981
72405503,1544
55860915,1618
70398137,135
76032517,4654
77903653,1101
12164889,3451
74238088,1844
96718870,4974
54743502,233
94750979,4192
21131368,1960
00070895,4954
96566245,1406
65672180,1357
52783237,4139
20714384,4102
02875245,1060
11587227,4891
20686968,733
33745376,716
15520433,467
27993233,719
98428654,718
14355456,1019
98529965,2418
51283954,1916
83468395,2813
01463525,1457
78645277,3997
73269146,2040
37944359,504
87133738,2876
87474244,3214
86260724,4112
39804818,2314
77270741,3486
31888323,3995
09061319,1445
28076356,4899
63733651,665
50745128,4028
27996482,4399
26625063,805
19062280,2414
63838246,23
25565576,642
47816733,1949
86831840,3444
35258617,2639
07721087,3167
06716279,2384
27693295,4086
61447922,2210
56401468,1093
45873066,700
29228823,2130
68078178,2044
14691919,4274
97623446,2387
07930121,355
33417675,2495
68066407,4290
89867198,2221
49354465,3663
23207046,1643
79969817,1165
42863854,4835
47008868,1759
80647703,2135
11393882,507
02215474,2315
06826601,267
37132261,4168
67186372,4913
42167777,2582
39229401,1669
42012030,322
00400781,2225
10524039,1399
68449828,107
21478473,4071
00659342,3422
33498954,2876
05126689,2305
17596715,4386
34753067,550
18407510,1802
90123872,117
80748731,1711
50783723,1581
20226260,3002
17793677,723
48860765,1915
80602392,4924
16885213,1542
10469627,4060
51252165,2656
60802002,2224
06336548,4017
76398693,1895
49569030,3694
98953966,2809
19866122,4615
16765580,523
28036748,4308
39091651,620
34716490,3059
40661009,4691
07223346,1997
78972281,992
62772110,4648
46194478,1856
80921047,3888
20345277,4189
42425011,4962
88370126,2660
85058576,1234
72471489,3209
73947215,1099
16225195,3527
96723581,2188
59883330,1774
89158064,3196
10380816,1574
78144114,1081
18234972,1436
83915245,3972
54334438,738
48224796,77
49472631,3469
92292538,3715
63465936,2752
08876272,4303
92956911,798
39990710,1045
46062648,3514
31460378,1178
55508597,1186
12072569,3105
49403227,2271
08737152,3031
54342015,3972
48309391,4703
59849194,2567
83850930,989
55029376,2525
32989599,4870
55027781,1006
95789151,2591
12250200,2279
36164176,3835
04326069,3222
37242048,3785
80378571,2091
42842267,4873
51572942,3782
44827230,773
31038277,1260
51264279,3817
96399177,1609
81482248,2568
25730998,2215
08154563,2116
99904108,2963
41361197,1379
66402782,4695
01473613,2388
83886775,1579
02841308,30
04826403,768
13361447,4384
60249461,2808
15424276,3657
67510862,1985
41067086,599
20683139,4984
62682084,433
00984347,605
72262283,422
44173256,2256
88834526,163
66740790,3367
54875666,2574
02796600,1428
32586518,4968
53111120,2508
75522243,4451
26570309,861
87388333,2088
97392543,3286
87767223,2793
56894488,2207
65494435,1823
80961809,3480
26030807,4085
71531674,398
94715785,393
74717604,3151
20634124,1415
31699942,571
11292608,3128
92525827,2087
43100993,1099
71195793,2040
57521729,2146
32823472,3579
32919655,4950
36683240,871
87069672,1302
52324861,1722
47898342,2792
10121673,987
28068607,3589
51431261,1152
95420936,70
95191726,1387
88792616,3859
71736709,3482
98467673,2774
21478473,850
65642979,3554
79628636,2564
68934825,2919
81813049,2981
49516698,491
86964469,2313
79324531,3175
52516453,1469
47385974,3791
74499625,3120
16812774,2049
27351904,4764
35508545,685
38487866,2220
10011213,1473
44793386,1083
82970910,204
86269064,1235
32724990,4787
10554393,49
49201100,271
53970593,3562
80529291,2016
76128384,2914
59262837,356
61149219,2373
42940470,3245
97878582,1019
10924544,4439
34577983,93
38410479,4013
05729810,3644
32951138,1177
63983810,45
21352718,448
90914501,2595
61502858,161
20843182,518
76200599,3892
71531674,689
34238873,819
56567497,4358
44695307,4255
19395625,4347
97080389,4968
14330963,959
11526476,1970
26559376,2255
93332892,836
78692378,463
00304223,99
33630328,2004
62999827,567
93727117,142
39976494,3660
45624175,3708
88628775,2949
27740691,1248
16579173,4796
19716222,2250
61407046,2741
93177372,2802
22484492,4166
25327055,4210
51446955,3710
99507501,2638
11266046,436
34528056,422
58237699,4870
82670980,463
26995864,4099
28807458,713
64356982,4941
50121616,604
84412133,262
60154217,3558
99247959,2416
92720493,418
62732423,2770
50534698,4288
97148209,2005
11810374,1642
48301677,4274
58920271,4797
80999974,332
60544200,4026
70780291,2135
14666475,4183
49281132,4405
33299884,4518
68018846,3994
81485690,374
36100597,788
72388981,697
28590559,1772
47291442,1392
10427395,4616
07811827,3923
59170886,2803
87137473,4386
72375917,3980
58766940,1623
63838246,2208
39942799,4544
47748165,594
14535054,2633
46152364,3490
30497206,2350
73334054,152
27736833,4189
57497631,737
31888323,3406
31889459,1320
89359843,596
86925688,1050
08785128,4962
46568236,2451
35080683,3850
34592086,2392
58221336,2624
27483313,160
91005561,3926
65385827,969
24952967,1985
43903708,2028
47287995,749
32959996,4460
86076339,822
96183269,2838
58889435,4903
29529183,457
26310144,2975
68351186,2803
65403787,3919
75325523,2924
41339026,4533
81894933,4505
59118123,791
52083780,3791
31159821,4299
50656714,1655
29951870,1288
87597634,556
36934903,1895
69148611,1233
85536546,1339
04145762,4367
04189827,950
77388639,3844
20035978,3717
52618744,2765
00670354,3910
70485663,765
32289605,4096
44770760,182
61453374,3080
27163546,4795
80647703,2952
36665746,4184
21314505,2802
21028414,4349
25785437,4812
20338450,4808
95545642,3591
63512505,1984
22560279,3125
52154129,3263
58936746,4723
27186538,4441
24771955,4937
87552913,4918
39466212,1460
97101074,91
84624694,1417
02354624,1963
60186783,1044
32171343,4713
62657269,1380
03602853,2971
81221189,2230
33252331,3632
12676744,1056
80953724,3743
11820659,2275
70095324,2302
69337556,4159
04735641,1583
14322354,1933
49636293,1383
66004144,2301
37566121,275
85932246,1010
87602917,554
01621067,3566
62258142,66
93644275,4832
95394512,2503
60711789,3297
43465352,4371
55027781,782
43244502,4137
02875245,3893
92489512,1912
47752762,98
82991699,3233
15329993,4345
30168084,2097
39068400,1201
89900624,1802
51558268,3880
38568968,1915
86716459,3270
37979681,2304
97536026,3369
96963669,3491
28636219,4700
49569030,1797
60728350,1053
95545642,3475
49374011,1061
77508928,1255
10817186,1569
99577132,3466
71276489,3707
10584547,1593
17801655,4840
45873066,4003
42549128,631
85863727,1029
03626025,2038
43991454,4503
19401395,3501
31462627,3035
33541294,2714
76466251,2059
80602392,4572
48402818,533
52111133,4371
03959675,2968
33002346,1971
96677665,3370
11291550,4422
45551915,1273
39861685,1385
19490346,405
87603171,1823
67324062,2866
75443491,3913
56115488,1231
72403785,3764
70120911,1754
50027658,4309
60945585,2182
30546893,3991
53591793,4462
32291647,1063
61453374,478
84823799,1558
32644373,3242
39660268,406
94989415,4070
08502981,4908
38165490,257
04744003,4190
61059170,3152
44187681,3835
73458851,3995
64326079,3545
31283163,4528
48342252,2679
60879887,4851
75584240,1823
43848930,1932
25552696,3432
96849544,380
48911611,174
43711683,3771
80681909,2739
65642979,1607
98331021,1870
58656503,2588
88563161,4665
14276080,1554
83520835,4112
87600442,2099
22500697,73
20041864,3237
68555123,3631
13069082,2982
47427027,344
82411544,3606
85756288,4166
11453356,1952
55448727,2758
27891279,1539
41523038,4670
93726933,3038
70607888,2062
85640864,3897
59674971,2026
88984441,669
93034075,650
65120012,349
63152029,4076
26686032,4049
12313723,4398
02446262,1290
71154624,1384
62850824,3174
43120403,4505
97536026,1475
33436197,2896
34995394,1214
60403323,457
86503414,3836
33587159,3812
54823841,936
85655182,3411
24550032,96
91722593,2320
49215169,4611
75443491,3152
87857351,2987
07405522,1847
65837503,1383
40897488,4930
13729482,3231
49723319,3724
10940689,4136
55740528,2261
60060872,4370
08465537,2477
01137858,1887
93455365,4295
42447934,1080
79822615,2480
83506918,2390
90384297,1593
66735346,2873
54155852,4243
17186511,2497
18234972,3467
31870400,3352
52265185,2878
64329695,4078
34595258,1813
99986897,1212
56965782,1458
65151975,4236
07183561,2787
71276489,72
16679152,1008
12485855,3604
67043578,4193
94625586,3747
60824598,2086
48785514,3962
85392310,4677
